Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-05-30 00:00:00,Germany,Germany,DE,236.46,298.98,72.94,52.83,entsoe.eu,,
2021-05-31 00:00:00,Germany,Germany,DE,311.31,376.84,64.57,48.04,entsoe.eu,,
2021-06-01 00:00:00,Germany,Germany,DE,305.83,369.95,65.30,49.43,entsoe.eu,,
2021-06-02 00:00:00,Germany,Germany,DE,266.27,324.91,70.85,56.24,entsoe.eu,,
2021-06-03 00:00:00,Germany,Germany,DE,294.59,356.23,68.02,53.74,entsoe.eu,,
2021-06-04 00:00:00,Germany,Germany,DE,353.89,421.15,60.30,43.69,entsoe.eu,,
2021-06-05 00:00:00,Germany,Germany,DE,326.85,392.23,64.64,45.68,entsoe.eu,,
2021-06-06 00:00:00,Germany,Germany,DE,335.98,402.72,63.61,43.21,entsoe.eu,,
2021-06-07 00:00:00,Germany,Germany,DE,395.33,466.69,54.38,38.20,entsoe.eu,,
2021-06-08 00:00:00,Germany,Germany,DE,407.63,479.58,53.15,37.66,entsoe.eu,,
2021-06-09 00:00:00,Germany,Germany,DE,406.06,477.17,53.93,38.07,entsoe.eu,,
2021-06-10 00:00:00,Germany,Germany,DE,397.13,467.98,54.71,39.05,entsoe.eu,,
2021-06-11 00:00:00,Germany,Germany,DE,364.52,432.14,59.42,45.02,entsoe.eu,,
2021-06-12 00:00:00,Germany,Germany,DE,193.90,247.07,78.55,65.95,entsoe.eu,,
2021-06-13 00:00:00,Germany,Germany,DE,216.51,274.58,76.34,62.05,entsoe.eu,,
2021-06-14 00:00:00,Germany,Germany,DE,330.29,394.64,64.17,50.94,entsoe.eu,,
2021-06-15 00:00:00,Germany,Germany,DE,403.33,474.32,55.23,42.45,entsoe.eu,,
2021-06-16 00:00:00,Germany,Germany,DE,399.33,469.10,55.16,43.59,entsoe.eu,,
2021-06-17 00:00:00,Germany,Germany,DE,359.30,423.44,60.16,49.44,entsoe.eu,,
2021-06-18 00:00:00,Germany,Germany,DE,389.53,455.89,57.10,45.49,entsoe.eu,,
2021-06-19 00:00:00,Germany,Germany,DE,339.48,403.60,63.37,50.48,entsoe.eu,,
2021-06-20 00:00:00,Germany,Germany,DE,278.76,337.41,70.21,55.91,entsoe.eu,,
2021-06-21 00:00:00,Germany,Germany,DE,349.00,411.44,61.70,49.33,entsoe.eu,,
2021-06-22 00:00:00,Germany,Germany,DE,413.19,482.85,53.13,39.59,entsoe.eu,,
2021-06-23 00:00:00,Germany,Germany,DE,454.04,527.61,48.80,34.69,entsoe.eu,,
2021-06-24 00:00:00,Germany,Germany,DE,451.29,525.83,48.31,33.36,entsoe.eu,,
2021-06-25 00:00:00,Germany,Germany,DE,442.58,516.76,49.79,34.88,entsoe.eu,,
2021-06-26 00:00:00,Germany,Germany,DE,375.24,443.59,59.64,42.69,entsoe.eu,,
2021-06-27 00:00:00,Germany,Germany,DE,319.20,383.63,65.74,47.77,entsoe.eu,,
2021-06-28 00:00:00,Germany,Germany,DE,404.12,472.41,55.11,41.55,entsoe.eu,,
2021-06-29 00:00:00,Germany,Germany,DE,409.20,477.63,53.76,39.68,entsoe.eu,,
2021-06-30 00:00:00,Germany,Germany,DE,404.65,472.45,54.68,40.94,entsoe.eu,,
2021-07-01 00:00:00,Germany,Germany,DE,386.45,453.14,56.55,43.48,entsoe.eu,,
2021-07-02 00:00:00,Germany,Germany,DE,406.68,477.82,53.79,40.58,entsoe.eu,,
2021-07-03 00:00:00,Germany,Germany,DE,397.09,467.63,57.60,42.33,entsoe.eu,,
2021-07-04 00:00:00,Germany,Germany,DE,399.82,470.37,57.50,41.32,entsoe.eu,,
2021-07-05 00:00:00,Germany,Germany,DE,412.05,480.77,55.06,40.18,entsoe.eu,,
2021-07-06 00:00:00,Germany,Germany,DE,296.18,353.06,68.27,55.07,entsoe.eu,,
2021-07-07 00:00:00,Germany,Germany,DE,408.26,476.82,54.69,40.08,entsoe.eu,,
2021-07-08 00:00:00,Germany,Germany,DE,455.50,528.43,49.05,33.51,entsoe.eu,,
2021-07-09 00:00:00,Germany,Germany,DE,406.82,475.98,54.10,39.61,entsoe.eu,,
2021-07-10 00:00:00,Germany,Germany,DE,363.98,428.74,62.17,46.55,entsoe.eu,,
2021-07-11 00:00:00,Germany,Germany,DE,381.69,449.22,60.03,42.65,entsoe.eu,,
2021-07-12 00:00:00,Germany,Germany,DE,394.09,461.64,56.96,41.69,entsoe.eu,,
2021-07-13 00:00:00,Germany,Germany,DE,420.59,490.39,52.84,36.04,entsoe.eu,,
2021-07-14 00:00:00,Germany,Germany,DE,379.69,444.83,58.15,40.43,entsoe.eu,,
2021-07-15 00:00:00,Germany,Germany,DE,342.96,408.99,60.00,43.11,entsoe.eu,,
2021-07-16 00:00:00,Germany,Germany,DE,337.42,401.37,62.48,45.84,entsoe.eu,,
2021-07-17 00:00:00,Germany,Germany,DE,223.19,277.81,75.96,57.41,entsoe.eu,,
2021-07-18 00:00:00,Germany,Germany,DE,194.71,249.75,78.63,60.19,entsoe.eu,,
2021-07-19 00:00:00,Germany,Germany,DE,332.17,396.52,62.93,45.55,entsoe.eu,,
2021-07-20 00:00:00,Germany,Germany,DE,356.28,423.16,60.02,43.23,entsoe.eu,,
2021-07-21 00:00:00,Germany,Germany,DE,377.16,446.42,57.06,40.18,entsoe.eu,,
2021-07-22 00:00:00,Germany,Germany,DE,386.60,456.48,56.36,40.30,entsoe.eu,,
2021-07-23 00:00:00,Germany,Germany,DE,374.76,443.69,58.18,40.90,entsoe.eu,,
2021-07-24 00:00:00,Germany,Germany,DE,292.75,353.30,69.23,51.51,entsoe.eu,,
2021-07-25 00:00:00,Germany,Germany,DE,292.98,354.38,68.89,49.65,entsoe.eu,,
2021-07-26 00:00:00,Germany,Germany,DE,391.78,459.06,57.48,39.80,entsoe.eu,,
2021-07-27 00:00:00,Germany,Germany,DE,374.62,438.97,60.01,43.25,entsoe.eu,,
2021-07-28 00:00:00,Germany,Germany,DE,280.40,335.88,70.35,52.97,entsoe.eu,,
2021-07-29 00:00:00,Germany,Germany,DE,162.34,208.56,82.52,68.49,entsoe.eu,,
2021-07-30 00:00:00,Germany,Germany,DE,217.19,269.74,76.95,59.79,entsoe.eu,,
2021-07-31 00:00:00,Germany,Germany,DE,143.87,190.88,84.03,67.94,entsoe.eu,,
2021-08-01 00:00:00,Germany,Germany,DE,228.14,285.87,75.25,52.94,entsoe.eu,,
2021-08-02 00:00:00,Germany,Germany,DE,298.43,355.51,69.33,51.53,entsoe.eu,,
2021-08-03 00:00:00,Germany,Germany,DE,403.14,469.27,58.11,38.68,entsoe.eu,,
2021-08-04 00:00:00,Germany,Germany,DE,413.39,481.63,56.14,36.83,entsoe.eu,,
2021-08-05 00:00:00,Germany,Germany,DE,371.07,435.42,60.98,41.55,entsoe.eu,,
2021-08-06 00:00:00,Germany,Germany,DE,257.82,313.12,72.96,55.01,entsoe.eu,,
2021-08-07 00:00:00,Germany,Germany,DE,231.10,287.91,75.05,54.10,entsoe.eu,,
2021-08-08 00:00:00,Germany,Germany,DE,145.34,194.34,83.64,67.10,entsoe.eu,,
2021-08-09 00:00:00,Germany,Germany,DE,246.94,301.88,74.02,56.88,entsoe.eu,,
2021-08-10 00:00:00,Germany,Germany,DE,341.71,403.35,64.63,47.11,entsoe.eu,,
2021-08-11 00:00:00,Germany,Germany,DE,372.07,438.04,60.90,43.20,entsoe.eu,,
2021-08-12 00:00:00,Germany,Germany,DE,373.37,440.00,60.25,42.83,entsoe.eu,,
2021-08-13 00:00:00,Germany,Germany,DE,337.94,398.68,65.29,50.01,entsoe.eu,,
2021-08-14 00:00:00,Germany,Germany,DE,242.81,299.28,74.61,58.52,entsoe.eu,,
2021-08-15 00:00:00,Germany,Germany,DE,260.31,319.98,72.03,51.70,entsoe.eu,,
2021-08-16 00:00:00,Germany,Germany,DE,214.45,262.96,77.16,62.23,entsoe.eu,,
2021-08-17 00:00:00,Germany,Germany,DE,201.22,248.83,78.66,65.57,entsoe.eu,,
2021-08-18 00:00:00,Germany,Germany,DE,252.83,305.35,73.22,59.10,entsoe.eu,,
